openalex_id,display_name,doi,abstract,verdict,reason,matched_patterns,classifier_mode,evidence_source,evidence_quote,confidence,llm_provider,llm_model,maeex_verdict,not_yes_in_maeex,listed_for_manual_check_in_review
https://openalex.org/W4398776185,Reply on RC1,https://doi.org/10.5194/egusphere-2023-2261-ac1,"<strong class=""journal-contentHeaderColor"">Abstract.</strong> We propose denoising diffusion models for data-driven representation learning of dynamical systems. In this type of generative deep learning, a neural network is trained to denoise and reverse a diffusion process, where Gaussian noise is added to states from the attractor of a dynamical system. Iteratively applied, the neural network can then map samples from isotropic Gaussian noise to the state distribution. We showcase the potential of such neural networks in experiments with the Lorenz 63 system. Trained for state generation, the neural network can produce samples, almost indistinguishable from those on the attractor. The model has thereby learned an internal representation of the system, applicable on different tasks than state generation. As a first task, we fine-tune the pre-trained neural network for surrogate modelling by retraining its last layer and keeping the remaining network as a fixed feature extractor. In these low-dimensional settings, such fine-tuned models perform similarly to deep neural networks trained from scratch. As a second task, we apply the pre-trained model to generate an ensemble out of a deterministic run. Diffusing the run, and then iteratively applying the neural network, conditions the state generation, which allows us to sample from the attractor in the run's neighboring region. To control the resulting ensemble spread and Gaussianity, we tune the diffusion time and, thus, the sampled portion of the attractor. While easier to tune, this proposed ensemble sampler can outperform tuned static covariances in ensemble optimal interpolation. Therefore, these two applications show that denoising diffusion models are a promising way towards representation learning for dynamical systems.",no,"The abstract discusses denoising diffusion models for representation learning in dynamical systems and does not mention using, extending, benchmarking, or applying Masked Autoencoders or its method. No target-specific evidence is present.",,llm_fulltext,abstract_fallback,,high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4398782086,Reply on RC2,https://doi.org/10.5194/egusphere-2023-2261-ac2,"<strong class=""journal-contentHeaderColor"">Abstract.</strong> We propose denoising diffusion models for data-driven representation learning of dynamical systems. In this type of generative deep learning, a neural network is trained to denoise and reverse a diffusion process, where Gaussian noise is added to states from the attractor of a dynamical system. Iteratively applied, the neural network can then map samples from isotropic Gaussian noise to the state distribution. We showcase the potential of such neural networks in experiments with the Lorenz 63 system. Trained for state generation, the neural network can produce samples, almost indistinguishable from those on the attractor. The model has thereby learned an internal representation of the system, applicable on different tasks than state generation. As a first task, we fine-tune the pre-trained neural network for surrogate modelling by retraining its last layer and keeping the remaining network as a fixed feature extractor. In these low-dimensional settings, such fine-tuned models perform similarly to deep neural networks trained from scratch. As a second task, we apply the pre-trained model to generate an ensemble out of a deterministic run. Diffusing the run, and then iteratively applying the neural network, conditions the state generation, which allows us to sample from the attractor in the run's neighboring region. To control the resulting ensemble spread and Gaussianity, we tune the diffusion time and, thus, the sampled portion of the attractor. While easier to tune, this proposed ensemble sampler can outperform tuned static covariances in ensemble optimal interpolation. Therefore, these two applications show that denoising diffusion models are a promising way towards representation learning for dynamical systems.",no,"The abstract describes denoising diffusion models for dynamical systems and does not mention using, applying, or extending the target MAE paper. There is no target-specific evidence in the provided text.",,llm_fulltext,abstract_fallback,,high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4399589938,AI-assisted cervical cytology precancerous screening for high-risk population in resource limited regions using compact microscope,https://doi.org/10.21203/rs.3.rs-4513507/v1,,yes,"The citing paper explicitly uses Masked Autoencoders for self-supervised pretraining of its instance-level classifier: it says the model was trained by MAE-based pretraining on unlabeled cervical images, and later contrasts this with ImageNet pretraining. This is a clear application of the target paper's method.",,llm_fulltext,fulltext,“we trained it by masked auto-encoder40 (MAE) based self-supervised pretraining on 239k unlabeled cervical images”,high,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4400038204,Connectionless Biometric Identification Using Autoencoder-Driven Dimensionality Reduction and Low-Density QR Codes,https://doi.org/10.2139/ssrn.4869544,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4400213690,Colony context and size-dependent compensation mechanisms give rise to variations in nuclear growth trajectories,https://doi.org/10.1101/2024.06.28.601071,"To investigate the fundamental question of how cellular variations arise across spatiotemporal scales in a population of identical healthy cells, we focused on nuclear growth in hiPS cell colonies as a model system. We generated a 3D timelapse dataset of thousands of nuclei over multiple days, and developed open-source tools for image and data analysis and an interactive timelapse viewer for exploring quantitative features of nuclear size and shape. We performed a data-driven analysis of nuclear growth variations across timescales. We found that individual nuclear volume growth trajectories arise from short timescale variations attributable to their spatiotemporal context within the colony. We identified a strikingly time-invariant volume compensation relationship between nuclear growth duration and starting volume across the population. Notably, we discovered that inheritance plays a crucial role in determining these two key nuclear growth features while other growth features are determined by their spatiotemporal context and are not inherited.",no,"The abstract describes a biology image-analysis study and does not indicate any use, application, extension, or central discussion of the target MAE paper. There is no evidence that the paper uses the masked autoencoder method; it only mentions its own dataset and analysis tools.",,llm_fulltext,abstract_fallback,,high,openai,gpt-5.4-mini,no,yes,no
https://openalex.org/W4400930590,Connectionless Biometric Identification Using Autoencoder-Driven Dimensionality Reduction And Low-Density Qr Codes,https://doi.org/10.2139/ssrn.4902306,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4400966101,Abvs Breast Tumor Segmentation Via Integrating Cnn with Dilated Sampling Self-Attention and Feature Interaction Transformer,https://doi.org/10.2139/ssrn.4893252,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4401022607,Interpretable representation learning for 3D multi-piece intracellular structures using point clouds,https://doi.org/10.1101/2024.07.25.605164,"A key challenge in understanding subcellular organization is quantifying interpretable measurements of intracellular structures with complex multi-piece morphologies in an objective, robust and generalizable manner. Here we introduce a morphology-appropriate representation learning framework that uses 3D rotation invariant autoencoders and point clouds. This framework is used to learn representations of complex multi-piece morphologies that are independent of orientation, compact, and easy to interpret. We apply our framework to intracellular structures with punctate morphologies (e.g. DNA replication foci) and polymorphic morphologies (e.g. nucleoli). We systematically compare our framework to image-based autoencoders across several intracellular structure datasets, including a synthetic dataset with pre-defined rules of organization. We explore the trade-offs in the performance of different models by performing multi-metric benchmarking across efficiency, generative capability, and representation expressivity metrics. We find that our framework, which embraces the underlying morphology of multi-piece structures, facilitates the unsupervised discovery of sub-clusters for each structure. We show how our approach can also be applied to phenotypic profiling using a dataset of nucleolar images following drug perturbations. We implement and provide all representation learning models using CytoDL, a python package for flexible and configurable deep learning experiments.",no,"The abstract describes a 3D rotation-invariant autoencoder framework and compares it to image-based autoencoders, but it does not mention using Masked Autoencoders or the target paper’s method specifically. The target appears only as absent from the evidence, with no clear target-specific application or extension.",,llm_fulltext,abstract_fallback,We systematically compare our framework to image-based autoencoders across several intracellular structure datasets,high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4401226204,Unsupervised Feature Learning for Video Understanding,https://doi.org/10.1007/978-3-031-57679-9_6,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4401226283,Efficient Video Understanding,https://doi.org/10.1007/978-3-031-57679-9_7,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4402542094,PBSCR: The Piano Bootleg Score Composer Recognition Dataset,https://doi.org/10.5334/tismir.185,"This article motivates, describes, and presents the PBSCR dataset for studying composer recognition of classical piano music. Our goal was to design a dataset that facilitates large-scale research on composer recognition that is suitable for modern architectures and training practices. To achieve this goal, we utilize the abundance of sheet music images and rich metadata on IMSLP, use a previously proposed feature representation called a bootleg score to encode the location of noteheads relative to staff lines, and present the data in an extremely simple format (2-dimensional binary images) to encourage rapid exploration and iteration. The dataset itself contains 40,000 62&times;64 bootleg score images for a 9-class recognition task, 100,000 62&times;64 bootleg score images for a 100-class recognition task, and 29,310 unlabeled variable-length bootleg score images for pretraining. The labeled data is presented in a format that mirrors MNIST images in order to make it extremely easy to visualize, manipulate, and train models in an efficient manner. We include relevant information to connect each bootleg score image with its underlying raw sheet music image, and we scrape, organize, and compile metadata from IMSLP on all piano works to facilitate multimodal research and allow for convenient linking to other datasets. We release baseline results in a supervised and low-shot setting for future works to compare against, and we discuss open research questions that the PBSCR data is especially well suited to facilitate research on.",no,"The citing paper uses bootleg scores and the IMSLP dataset pipeline, but it does not use or discuss the target paper 'Masked Autoencoders Are Scalable Vision Learners.' The only relevant usage is of a different, previously proposed bootleg score representation and related dataset work.",,llm_fulltext,fulltext,use a previously proposed fea- ture representation called a bootleg score,high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4405121438,Improve Model Robustness in Less Time Than It Takes to Drink A Cup of Coffee with Plug-and-Play Robustness Plugins,https://doi.org/10.1007/978-981-96-0885-0_22,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4405189028,Improving agent performance in fluid environments by perceptual pretraining,https://doi.org/10.1063/5.0237329,"In this paper, we construct a pretraining framework for fluid environment perception, which includes an information compression model and the corresponding pretraining method. We test this framework in a two-cylinder problem through numerical simulation. The results show that after unsupervised pretraining with this framework, the intelligent agent can acquire key features of surrounding fluid environment, thereby adapting more quickly and effectively to subsequent multi-scenario tasks. In our research, these tasks include perceiving the position of the upstream obstacle and actively avoiding shedding vortices in the flow field to achieve drag reduction. Better performance of the pretrained agent is discussed in the sensitivity analysis.",no,"The abstract describes a new pretraining framework for fluid environment perception and does not mention, apply, benchmark, or extend the target paper's masked autoencoder method. No target-specific usage is evident.",,llm_fulltext,abstract_fallback,we construct a pretraining framework for fluid environment perception,medium,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4407494786,Dual-Task Collaborative Network Based on Edge Information and Coarse Segmentation Map for Camouflaged Object Detection,https://doi.org/10.2139/ssrn.5136904,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4408208292,基于衰落掩码自编码器的分布式光纤声学传感系统用于水域航行安防事件识别,https://doi.org/10.3788/gzxb20255401.0106002,提出了一种基于衰落掩码自编码器的分布式光纤声学传感系统水域行船安防事件识别算法。结合衰落原理判断衰落位置，使用改进的衰落掩码策略让掩码自编码器模型学习到更多正确的信号特征，从而更有效地完成事件识别。开展水域实验，采集行船安防事件数据，将所提方法与掩码自编码器以及其他模型进行比较。结果表明，衰落掩码自编码器的平均训练准确率为98.34%，比掩码自编码器的增加了4.9%；平均测试准确率为93.01%，比掩码自编码器的增加了6.45%。与其他3种模型相比，衰落掩码自编码器具有更高的训练精度和更快的收敛速度，平均性能指标高出约4.88%~7.62%。结合衰落判别的衰落掩码自编码器模型在稳定性、训练效率和识别准确率方面更具优势，且具有更好的泛化性，适用于水域行船安防事件的识别。,yes,"The citing paper clearly uses and adapts the target paper’s masked autoencoder method, proposing an improved ""fading masked autoencoder"" and experimentally comparing it against the baseline masked autoencoder.",,llm_fulltext,abstract_fallback,使用改进的衰落掩码策略让掩码自编码器模型学习到更多正确的信号特征,high,openai,gpt-5.4-mini,no,yes,no
https://openalex.org/W4409079537,Machine learning based approach for sensory stimulated EEG signal classification,https://doi.org/10.32657/10356/182925,"The human olfactory system, integral to perception, memory, and emotion, profoundly influences daily activities like eating and mood regulation.Studying odor responses is essential for advancements in food science and medical treatments.Currently, smell-related industries such as food, perfume, and aromatherapy heavily depend on professional odor panels to assess consumers' preferences for scented products.However, recruiting such an odor panel is time consuming, costly and the panel might introduce subjective bias due to prior experience.EEG is ideal for decoding these olfactory processes due to its high temporal resolution, which captures the swift neural responses to scents, and its non-invasive nature, allowing for frequent, detailed observations of olfaction-related brain activity.A natural research question arises: How do we e!ectively decode olfactory processes from the Electroencephalogram (EEG)?Although some studies have attempted to decode",no,"The abstract discusses EEG-based olfactory classification and does not indicate any use, application, benchmarking, or extension of the Masked Autoencoders paper; there is no target-specific evidence beyond unrelated context.",,llm_fulltext,abstract_fallback,,low,openai,gpt-5.4-mini,no,yes,no
https://openalex.org/W4409151718,Incorporating Image Prediction Model in Value Function for Deep Reinforcement Learning,https://doi.org/10.2493/jjspe.91.518,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4409425536,From Slices to Volumes: A Scalable Pipeline for Developing General-Purpose Brain MRI Foundation Models,https://doi.org/10.1101/2025.04.12.25325728,"Abstract Foundation models exhibit a remarkable capacity in extracting subtle features from brain MRI, demonstrating transformative potential for the precise diagnosis of brain diseases. Here, we introduce BrainMRIFM, a scalable pipeline for developing both slice and volume brain MRI foundation models that achieve computational efficiency alongside powerful representational capabilities. BrainMRIFM utilizes a novel slice-to-volume training paradigm: a slice model is initially pretrained for MRI slice representation, then its parameters are transferred to the corresponding volumetric model. The models were trained on an unprecedented dataset comprising 140,501 multi-modal MRI volumes from 42,297 subjects, aggregating data from 130 public datasets and 8 custom clinical centers. Our innovative in-house datasets contribute over 80% of the total patient cases for seven major brain diseases that lack open-source MRI data. Pretrained on 25 million high-quality MRI slices, the three slice foundation models demonstrated consistent performance improvements across all three downstream tasks, achieving a maximum accuracy improvement of 10.49% compared to ImageNet-initialized models. The SimMIM-SwinT volume MRI foundation model, building upon the high-performance slice foundation model, exhibited robust performance across seven brain tumor diagnostic tasks, with a maximum AUROC improvement of 12.19% compared to conventional ResNet50-based task-specific models. Additionally, attention maps and saliency visualizations confirmed the model’s capability to accurately localize pathological features. The BrainMRIFM pipeline and associated resources represent a significant advance toward developing brain MRI foundation models, with clear potential for extension to other neuroimaging applications.",yes,The citing paper explicitly uses the target paper’s method name as part of its model design: it says the slice foundation model is based on MAE-ViT and compares it against other SSL methods. This indicates it is not merely background mention; it is applying a MAE-based pretrained vision backbone in its brain MRI foundation model pipeline.,,llm_fulltext,fulltext,"Three slice foundation models (SimMIM-SwinT, MoCo v3-ViT, MAE-ViT) demonstrated consistent performance improvements",medium,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4409491246,"Deep Learning and Machine Learning: Contrastive Learning, from scratch to application",https://doi.org/10.31219/osf.io/7f65r_v3,"Contrastive learning is a powerful technique in the field of machine learning, specifically in representation learning. The central idea of contrastive learning is to learn a model by distinguishing between similar and dissimilar data points. This involves pulling similar data points closer in the learned representation space while pushing dissimilar points farther apart.Imagine you have a collection of images, some of which are different views of the same object and some of which are completely unrelated. Contrastive learning would aim to generate embeddings (i.e., numerical representations) for these images such that the images showing the same object (similar images) are mapped close together, while images of different objects (dissimilar images) are mapped far apart.For example, consider a scenario where we have two images of cats and one image of a dog. The model would be trained to pull the representations of the two cat images closer together and push the dog image further away from the cat images in the representation space. This way, when the model encounters new images, it can easily identify whether two images represent the same object or not.Contrastive learning can be applied to a variety of tasks, such as image classification, natural language processing, and even reinforcement learning . The core principle, though, remains the same: learn a representation space that reflects the similarities and dissimilarities between the data points.",no,"The abstract discusses contrastive learning generally and does not mention, apply, extend, benchmark, or otherwise use Masked Autoencoders or its method. The target paper appears absent from the provided evidence, so there is no target-specific usage evidence.",,llm_fulltext,abstract_fallback,"Contrastive learning is a powerful technique in the field of machine learning, specifically in representation learning.",high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4410549270,RamanMAE: Masked Autoencoders Enable Efficient Molecular Imaging by Learning Biologically Meaningful Spectral Representations,https://doi.org/10.1101/2025.05.18.654618,"Traditional histopathological analysis of cells and tissue relies on morphological features from stained biopsy samples, which fail to leverage the wealth of chemical information about the underlying pathological states. Raman spectroscopy, a form of vibrational spectroscopy, uses light scattering to capture chemical information about the biological specimen. However, advancements in Raman spectroscopy are hindered by the method’s intrinsic low throughput and the difficulty in deriving meaningful insights from the high-dimensional noisy datasets. In this paper, we propose RamanMAE, a spectral language model using masked autoencoders on large Raman spectral datasets from biological applications that can be used for spectral processing in applications with limited data. We achieved excellent reconstruction of masked patches of the spectra. We learned meaningful latent representations of the spectra that capture biological compositional information and serve as a low-dimensional feature space for building downstream machine learning methods. We showed that the decoder serves as an effective smoothing technique to reduce noise in the spectra and allow better localization and visualization of biological features in the spectral maps. We also demonstrated the transferability of the representations learned on one dataset to a different biological application.",yes,"The paper explicitly uses masked autoencoders as the core method for Raman spectral modeling, indicating direct application/extension of the MAE approach from the target paper.",,llm_fulltext,abstract_fallback,"we propose RamanMAE, a spectral language model using masked autoencoders on large Raman spectral datasets",high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4411044202,Vision Transformer-based Biofouling Anomaly Detection for Underwater Robots,https://doi.org/10.7746/jkros.2025.20.2.310,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4411395577,MEViT : Multiscale Edge-Supervised Vision Transformer for Image Manipulation Localization,https://doi.org/10.1007/978-981-96-6969-1_24,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4411483750,Design and Evaluation of Deep Learning Models for Interactive Image Segmentation: A Survey,https://doi.org/10.22541/au.175044411.12910644/v1,"In interactive image segmentation, the segmentation process is guided by user inputs. User interaction enables efficient correction of errors of automatic segmentation models, facilitates the segmentation of complex structures beyond current algorithms' capability, and introduces automation to applications with insufficient training data for fully automatic methods. Although deep learning-based techniques have been dominating research in interactive segmentation since 2016, the different building blocks of such models have not been thoroughly reviewed. We introduce key design elements, review techniques used to implement them, and identify directions for future research. A significant observation is the lack of standardization in evaluation techniques, especially in medical interactive image segmentation, which hinders direct comparisons between alternative techniques. Furthermore, studies that do present comparative results often evaluate models using simulated user inputs, a practice that may yield different outcomes compared to evaluations with real user interactions. As such, we call for more studies comparing simulated user inputs to real ones and investigating the impact of any discrepancies on training and evaluation.",no,"The cited paper is a survey of interactive image segmentation and only states that it reviews techniques and evaluation practices; there is no evidence it applies, extends, benchmarks, or centrally discusses Masked Autoencoders specifically.",,llm_fulltext,abstract_fallback,"We introduce key design elements, review techniques used to implement them, and identify directions for future research.",medium,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4411579623,Ps-ViT: phase space vision transformer pre-training for the depth estimation in computer-generated holograms,https://doi.org/10.1364/ao.562412,"Recent advances in neural network pre-training have significantly improved state-of-the-art performance across various computer vision tasks, especially in scenarios with limited labeled data. These improvements stem from the ability to learn transferable and robust image feature descriptors from large-scale, unlabeled, and often noisy datasets through self-supervised training. Despite these successes, the field of holography has seen limited benefits from such approaches due to the challenges in developing effective pre-training strategies tailored to holographic data. In this work, we address this gap by introducing a pre-training method leveraging the hologram phase space representation. This approach enables the learning of efficient feature descriptors optimized for dense depth map estimation, unlocking new potential in holographic imaging applications.",no,"The abstract describes a new holography-specific pre-training method and does not mention using, extending, or evaluating Masked Autoencoders. Any connection to the target paper is only generic background about self-supervised pre-training.",,llm_fulltext,abstract_fallback,Recent advances in neural network pre-training have significantly improved state-of-the-art performance across various computer vision tasks,high,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4412008305,Decoding 3D cell morphology with interpretable point cloud models,https://doi.org/10.1038/s41592-025-02752-w,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4412435246,SLOTMFound: Foundation-Based Diagnosis of Multiple Sclerosis Using Retinal SLO Imaging and OCT Thickness-maps,https://doi.org/10.1101/2025.07.14.25331522,"ABSTRACT Multiple Sclerosis (MS) is a chronic autoimmune disorder of the central nervous system that can lead to significant neurological disability. Retinal imaging—particularly Scanning Laser Ophthalmoscopy (SLO) and Optical Coherence Tomography (OCT)—provides valuable biomarkers for early MS diagnosis through non-invasive visualization of neurodegenerative changes. This study proposes a foundation-based bi-modal classification framework that integrates SLO images and OCT-derived retinal thickness maps for MS diagnosis. To facilitate this, we introduce two modality-specific foundation models—SLOFound and TMFound—fine-tuned from the RETFound-Fundus backbone using an independent dataset of 203 healthy eyes, acquired at Noor Ophthalmology Hospital with the Heidelberg Spectralis HRA+OCT system. This dataset, which contains only normal cases, was used exclusively for encoder adaptation and is entirely disjoint from the classification dataset. For the classification stage, we use a separate dataset comprising IR-SLO images from 32 MS patients and 70 healthy controls, collected at the Kashani Comprehensive MS Center in Isfahan, Iran. We first assess OCT-derived maps layer-wise and identify the Ganglion Cell–Inner Plexiform Layer (GCIPL) as the most informative for MS detection. All subsequent analyses utilize GCIPL thickness maps in conjunction with SLO images. Experimental evaluations on the MS classification dataset demonstrate that our foundation-based bi-modal model outperforms unimodal variants and a prior ResNet-based state-of-the-art model, achieving a classification accuracy of 97.37%, with perfect sensitivity (100%). These results highlight the effectiveness of leveraging pre-trained foundation models, even when fine-tuned on limited data, to build robust, efficient, and generalizable diagnostic tools for MS in medical imaging contexts where labeled datasets are often scarce.",yes,"The citing paper explicitly uses the target paper’s masked-autoencoder-based foundation model as the backbone for RETFound-Fundus and explains that its own SLOFound and TMFound models are fine-tuned from that architecture, then applied in their MS classification pipeline.",,llm_fulltext,fulltext,RETFound [10] ... has been pre-trained on an extensive dataset ... using a self-supervised learning strategy grounded in the Masked Autoencoders (MAE) paradigm.,high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4413019511,Beyond Multi-Tower Approaches: Unified Cross-Modal&amp;nbsp;Attention Mechanisms for Multimodal Foundation&amp;nbsp;Models,https://doi.org/10.2139/ssrn.5360155,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4414995024,Self-supervised Pretraining and Multi-label Decoding for Intracranial Hemorrhage Segmentation,https://doi.org/10.1007/978-3-032-07945-9_9,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4415057770,Calibrated Self-supervised Vision Transformers Improve Intracranial Arterial Calcification Segmentation from Clinical CT Head Scans,https://doi.org/10.1007/978-3-032-08009-7_19,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4415419744,Dynamic Multimodal Cyclist Behaviour Modelling: From Representation Insights to Federated Collaboration,https://doi.org/10.1007/978-3-032-03281-2_26,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W4416251757,Robust Representation from EEG via Pre-trained SeqMAE for Brain Activity Decoding,https://doi.org/10.1109/ijcnn64981.2025.11228525,"Recent advances in EEG-based visual decoding show potential for image generation and editing, yet limited neural data hinder robust representation learning. The exploration of methods to obtain robust EEG representations using self-supervised approaches is still relatively insufficient. This paper introduces a self-supervised masked learning framework SeqMAE - a masked autoencoder processing EEG-derived multiscale spatio-temporal features. By modeling high-level feature space representations, it learns abstract patterns capturing structural-semantic information crucial for image decoding. Unlike raw-data masking strategies, our method preserves temporal continuity while extracting robust high-level representations. Additionally, leveraging the CLIP image encoder as a bridge, the encoder is further optimized to align with the conditional encoding module of Stable Diffusion (SD), facilitating EEG-guided image generation. Experiments show enhanced accuracy and quality in low-cost neural decoding.",no,"The abstract describes a new EEG masked autoencoder framework (SeqMAE) and does not mention using, extending, benchmarking, or adapting the target MAE paper for vision. The target is only implicitly related by the general masked autoencoder idea, with no target-specific usage evidence.",,llm_fulltext,abstract_fallback,This paper introduces a self-supervised masked learning framework SeqMAE - a masked autoencoder processing EEG-derived multiscale spatio-temporal features.,medium,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W4416608545,"Learning Neighborhood-Scale Cross-Dependencies Among Air Pollutants, Meteorology and Land Cover Using Mobile Sensing and Transformers",https://doi.org/10.21203/rs.3.rs-8011461/v1,,yes,"The citing paper explicitly says it uses a transformer-based masked autoencoder for reconstruction/imputation, and its abstract states the model was pretrained and used to reconstruct fields from sparse observations. That is direct methodological use of the target paper’s MAE framework, not just background mention.",,llm_fulltext,fulltext,"“A transformer-based masked autoencoder, pretrained on synthetic data, accurately reconstructed full pollutant and meteorological fields from only 25% of the data”",high,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W7116978284,Learning diverse and generic representations of the brain with large-scale multi-task pretraining,https://doi.org/10.64898/2025.12.19.25342659,"Abstract Large pretrained models developed and shared by actors with privileged access to data and compute have played a central role in the democratisation of deep learning in a range of domains. Here, we contribute to this endeavour in the field of neuroimaging, by compiling a large dataset of structural magnetic resonance imaging scans (n=114,257) and using them to pretrain a multi-task convolutional neural network to predict age, sex, handedness, BMI, fluid intelligence and neuroticism. Subsequent analyses show that our pretraining approach results in a rich and diverse feature space, implying the model is sensitive to a broad spectrum of nuanced neuroanatomical variation. We also demonstrate the usefulness of the pretrained model by employing it to predict brain age and perform clinical classifications via transfer learning, showing that it consistently outperforms models trained from scratch.",no,"The paper describes pretraining and transfer learning for neuroimaging, but the evidence only mentions self-supervised methods like reconstructing input data in general. There is no indication it uses, applies, benchmarks, or centrally discusses the target MAE paper specifically.",,llm_fulltext,fulltext,"self-supervised pretraining methods are known to exaggerate the importance of salient patterns... reconstructing input data (K. He et al., 2021)",high,openai,gpt-5.4-mini,yes,no,no
https://openalex.org/W7117312893,CSI-DMT: multi-focus image fusion via cross-task semantic interaction and dual-attention mixing transformer,https://doi.org/10.1007/s00371-025-04270-4,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W7117331286,Deep Learning in Cervical Cancer Detection: A Systematic Review,https://doi.org/10.1007/s11831-025-10490-7,,dont_know,No abstract or extracted full text available.,,llm_fulltext,missing,,low,openai,gpt-5.4-mini,dont_know,yes,no
https://openalex.org/W7118794422,Detection of Malaria Infection from parasite-free blood smears,https://doi.org/10.64898/2025.12.29.25343125,"Abstract Malaria affects almost 263 million people worldwide, most of whom live in sub-Saharan countries. In a strategy to reduce malaria-related mortality and limit transmission, diagnosis in endemic areas needs to be immediately available on the field, easy to perform and cheap. Therefore, it currently heavily relies on microscopic examination of blood smears. However, several studies comparing the sensitivity of this approach with qPCR, considered as the most sensitive method albeit not available on the field, found that up to half of the infected population failed to be detected by microscopy alone because no visible parasites could be found in blood smears. These so-called submicroscopic infections pose a diagnostic challenge, yet represent a huge reservoir for malaria transmission. In this study, we hypothesized that qPCR results could be predicted by deep learning from subtle cell signals present in thin blood smear images, even in the absence of visible parasites, making a sensitive diagnostic directly available on the field using a microscope and a smartphone. To test this hypothesis, we acquired a large smartphone-based blood smear images dataset from samples tested both for microscopy and qPCR. We then focused exclusively on these “negative” slides from the microscopic diagnostic point of view, among which half were qPCR positive. A range of standard deep learning models were evaluated to best predict the qPCR result from these microscopy images, using various backbones along with various aggregation functions at the slide level, from a simple vote to Multiple Instance Learning with attention. Our results show that the qPCR results can be predicted from parasite free blood smear images with 62.00% (±2.5 on 4-folds) accuracy and reaching 67.2 % (±9.6 on 4-folds) in sensitivity. We then used generative models to investigate the subtle morphological variations occurring in red blood cells that may contribute to predicting malaria infection in the absence of parasites. Leveraging thin blood smear and portable deep learning, we established the first proof of concept that the qPCR sensitivity can be approached through the detection of submicroscopic infections directly on the field without additional infrastructure and thus could significantly improve malaria surveillance and elimination efforts.",yes,"The citing paper explicitly uses MAE as a self-supervised pretrained model among the evaluated backbones for predicting qPCR results from parasite-free blood smear images, so the target method is applied centrally rather than just mentioned as background.",,llm_fulltext,fulltext,"self-supervised learning models like DINOv3 (Siméoni et al. 2025), CLIP (Radford et al. 2021), and MAE (He et al. 2021) have demonstrated remarkable capabilities",high,openai,gpt-5.4-mini,dont_know,yes,yes
